"DATE","TRANSACTION DETAILS","CHQ.NO./ Ref No.","VALUE DATE","WITHDRAWAL AMT","DEPOSIT AMT","BALANCE AMT",
"11-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494904308","11-Feb-15","","500,000.00","1,519,925.00",
"11-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494922668","11-Feb-15","","500,000.00","2,019,925.00",
"11-Feb-15","INDO GIBL Indiaforensic STL21021","28494879343","11-Feb-15","273,500.00","","1,746,425.00",
"11-Feb-15","INDO GIBL Indiaforensic STL22021","28494968740","11-Feb-15","237,500.00","","1,508,925.00",
"12-Feb-15","INDO GIBL Indiaforensic STL23021","28494924073","12-Feb-15","277,753.00","","1,231,172.00",
"12-Feb-15","INDO GIBL Indiaforensic STL24021","28494879676","12-Feb-15","70,300.00","","1,160,872.00",
"12-Feb-15","INDO GIBL Indiaforensic STL25021","28494909840","12-Feb-15","62,400.00","","1,098,472.00",
"12-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494927690","12-Feb-15","","500,000.00","1,598,472.00",
"12-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494936721","12-Feb-15","","500,000.00","2,098,472.00",
"12-Feb-15","INDO GIBL Indiaforensic STL26021","28494964034","12-Feb-15","103,300.00","","1,995,172.00",
"12-Feb-15","INDO GIBL Indiaforensic STL27021","28494861402","12-Feb-15","182,450.00","","1,812,722.00",
"12-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494943796","12-Feb-15","","500,000.00","2,312,722.00",
"12-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494914850","12-Feb-15","","2,000.00","2,314,722.00",
"12-Feb-15","INDO GIBL Indiaforensic STL03031","28494944202","12-Feb-15","155,500.00","","2,159,222.00",
"13-Feb-15","INDO GIBL Indiaforensic STL03031","28494870749","13-Feb-15","155,500.00","","1,556,553.00",
"13-Feb-15","INDO GIBL Indiaforensic STL05031","28494938806","13-Feb-15","153,300.00","","1,403,253.00",
"13-Feb-15","INDO GIBL Indiaforensic STL06031","28494924033","13-Feb-15","350,150.00","","1,053,103.00",
"13-Feb-15","INDO GIBL Indiaforensic STL07031","28494875592","13-Feb-15","371,900.00","","681,203.00",
"13-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494914667","13-Feb-15","","500,000.00","495,273.00",
"13-Feb-15","INDO GIBL Indiaforensic STL09031","28494935072","13-Feb-15","390,850.00","","604,423.00",
"13-Feb-15","INDO GIBL Indiaforensic STL1003","28494975294","13-Feb-15","85,800.00","","518,623.00",
"13-Feb-15","INDO GIBL Indiaforensic STL11031","28494925536","13-Feb-15","45,000.00","","473,623.00",
"14-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494874018","14-Feb-15","","500,000.00","973,623.00",
"14-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494937897","14-Feb-15","","500,000.00","1,473,623.00",
"14-Feb-15","INDO GIBL Indiaforensic STL12031","28494938107","14-Feb-15","577,493.00","","896,130.00",
"14-Feb-15","INDO GIBL Indiaforensic STL13031","28494917963","14-Feb-15","556,224.00","","339,906.00",
"","FDRL/INTERNAL FUND TRANSFER","28494942096","","","500,000.00","839,906.00",
"14-Feb-15","FDRL/INTERNAL FUND TRANSFER","","14-Feb-15","","500,000.00","1,339,906.00",
"14-Feb-15","INDO GIBL Indiaforensic STL15031","28494883512","14-Feb-15","213,463.00","","700,743.00",
"14-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494931419","14-Feb-15","","500,000.00","1,200,743.00",
"14-Feb-15","INDO GIBL Indiaforensic STL16031","28494949583","14-Feb-15","199,983.00","","1,000,760.00",
"14-Feb-15","INDO GIBL Indiaforensic STL17031","28494921095","14-Feb-15","230,510.00","","770,250.00",
"16-Feb-15","INDO GIBL Indiaforensic STL18031","28494941525","16-Feb-15","10,000.00","","760,250.00",
"16-Feb-15","INDO GIBL Indiaforensic STL19031","28494878357","16-Feb-15","335,250.00","","425,000.00",
"16-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494916512","16-Feb-15","","500,000.00","925,000.00",
"16-Feb-15","Indfor INCM INDO REVREMI0303","28494903150","16-Feb-15","","1,320.00","926,320.00",
"16-Feb-15","INDO GIBLOXGN REVSTL03031","28494893887","16-Feb-15","","155,500.00","1,081,820.00",
"16-Feb-15","Indfor INCM INDO REVREMI0103","28494940584","16-Feb-15","","202,799.00","1,284,619.00",
"16-Feb-15","INDO GIBL Indiaforensic STL20031","28494888559","16-Feb-15","434,450.00","","649,370.00",
"16-Feb-15","INDO GIBL Indiaforensic STL21031","28494868763","16-Feb-15","292,175.00","","357,195.00",
"16-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494919917","16-Feb-15","","500,000.00","857,195.00",
"16-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494877813","16-Feb-15","","500,000.00","1,357,195.00",
"16-Feb-15","INDO GIBL Indiaforensic STL22031","28494959858","16-Feb-15","301,200.00","","1,055,995.00",
"16-Feb-15","INDO GIBL Indiaforensic STL23031","28494879758","16-Feb-15","218,975.00","","1,337,020.00",
"16-Feb-15","INDO GIBL Indiaforensic STL24031","28494869423","16-Feb-15","44,800.00","","1,292,220.00",
"16-Feb-15","INDO GIBL Indiaforensic STL25031","28494951443","16-Feb-15","12,000.00","","1,280,220.00",
"17-Feb-15","INDO GIBL Indiaforensic STL26031","28494899996","17-Feb-15","259,150.00","","1,021,070.00",
"17-Feb-15","INDO GIBL Indiaforensic STL27031","28494870725","17-Feb-15","139,650.00","","881,420.00",
"17-Feb-15","INDO GIBL Indiaforensic STL28031","","17-Feb-15","164,600.00","","716,820.00",
"17-Feb-15","INDO GIBL Indiaforensic STL29031","28494861654","17-Feb-15","81,675.00","","635,145.00",
"17-Feb-15","INDO GIBL Indiaforensic STL30031","28494957835","17-Feb-15","85,750.00","","549,395.00",
"17-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494959902","17-Feb-15","","500,000.00","1,049,395.00",
"17-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494905351","17-Feb-15","","500,000.00","2,049,395.00",
"17-Feb-15","INDO GIBL Indiaforensic STL31031","28494957261","17-Feb-15","150,950.00","","1,898,445.00",
"17-Feb-15","INDO GIBL Indiaforensic STL01041","28494920309","17-Feb-15","20,000.00","","1,878,445.00",
"17-Feb-15","INDO GIBL Indiaforensic STL02041","28494933735","17-Feb-15","26,400.00","","1,852,045.00",
"18-Feb-15","INDO GIBL Indiaforensic STL03041","28494883141","18-Feb-15","109,650.00","","1,742,395.00",
"18-Feb-15","INDO GIBL Indiaforensic STL04041","28494896998","18-Feb-15","318,100.00","","1,424,295.00",
"18-Feb-15","INDO GIBL Indiaforensic STL05041","28494861872","18-Feb-15","309,200.00","","1,115,095.00",
"18-Feb-15","INDO GIBL Indiaforensic STL06041","28494886602","18-Feb-15","303,600.00","","811,495.00",
"18-Feb-15","INDO GIBL Indiaforensic STL07041","28494886156","18-Feb-15","48,800.00","","762,695.00",
"18-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494966140","18-Feb-15","","500,000.00","1,262,695.00",
"18-Feb-15","INDO GIBL Indiaforensic STL09041","28494877931","18-Feb-15","305,950.00","","956,745.00",
"18-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494903737","18-Feb-15","","500,000.00","1,456,745.00",
"18-Feb-15","INDO GIBL Indiaforensic STL10041","28494969145","18-Feb-15","162,600.00","","1,294,145.00",
"18-Feb-15","INDO GIBL Indiaforensic STL11041","28494930180","18-Feb-15","639,700.00","","654,445.00",
"19-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494943303","19-Feb-15","","500,000.00","1,154,445.00",
"","INDO GIBL Indiaforensic STL12041","28494956855","","363,900.00","","790,545.00",
"19-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494880260","19-Feb-15","","500,000.00","1,290,545.00",
"19-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494932594","19-Feb-15","","500,000.00","1,790,545.00",
"19-Feb-15","INDO GIBL Indiaforensic STL13041","28494925658","19-Feb-15","347,950.00","","1,442,595.00",
"19-Feb-15","INDO GIBL Indiaforensic STL14041","28494866650","19-Feb-15","76,900.00","","1,365,695.00",
"19-Feb-15","INDO GIBL Indiaforensic STL15041","28494935918","19-Feb-15","48,000.00","","1,317,695.00",
"19-Feb-15","INDO GIBL Indiaforensic STL16041","28494880344","19-Feb-15","555,650.00","","762,045.00",
"19-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494880536","19-Feb-15","","500,000.00","1,262,045.00",
"19-Feb-15","INDO GIBL Indiaforensic STL17041","28494944308","19-Feb-15","574,150.00","","687,895.00",
"19-Feb-15","INDO GIBL Indiaforensic STL18041","28494959111","19-Feb-15","388,550.00","","299,345.00",
"19-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494897185","19-Feb-15","","500,000.00","799,345.00",
"19-Feb-15","INDO GIBL Indiaforensic STL19041","28494968710","19-Feb-15","276,300.00","","523,045.00",
"20-Feb-15","INDO GIBL Indiaforensic STL20041","28494923019","20-Feb-15","167,591.00","","355,454.00",
"20-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494875303","20-Feb-15","","500,000.00","1,355,454.00",
"20-Feb-15","INDO GIBL Indiaforensic STL21041","28494957439","20-Feb-15","242,700.00","","1,112,754.00",
"20-Feb-15","INDO GIBL Indiaforensic STL22041","28494942728","20-Feb-15","92,900.00","","1,019,854.00",
"20-Feb-15","INDO GIBL Indiaforensic STL23041","28494916236","20-Feb-15","315,750.00","","704,104.00",
"20-Feb-15","INDO GIBL Indiaforensic STL24041","28494944286","20-Feb-15","377,300.00","","326,804.00",
"20-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494898668","20-Feb-15","","500,000.00","826,804.00",
"20-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494873747","20-Feb-15","","500,000.00","1,326,804.00",
"20-Feb-15","INDO GIBL Indiaforensic STL25041","28494897314","20-Feb-15","414,276.00","","912,528.00",
"21-Feb-15","INDO GIBL Indiaforensic STL26041","28494878147","21-Feb-15","351,100.00","","561,428.00",
"21-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494955268","21-Feb-15","","500,000.00","1,061,428.00",
"21-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494919340","21-Feb-15","","500,000.00","1,561,428.00",
"21-Feb-15","INDO GIBL Indiaforensic STL27041","28494890782","21-Feb-15","229,949.00","","1,331,479.00",
"21-Feb-15","INDO GIBL Indiaforensic STL28041","28494916280","21-Feb-15","160,300.00","","1,171,179.00",
"21-Feb-15","INDO GIBL Indiaforensic STL29041","28494904939","21-Feb-15","76,000.00","","1,095,179.00",
"21-Feb-15","INDO GIBL Indiaforensic STL30041","28494885845","21-Feb-15","60,449.00","","1,034,730.00",
"21-Feb-15","INDO GIBL Indiaforensic STL01051","28494969538","21-Feb-15","259,075.00","","775,655.00",
"21-Feb-15","INDO GIBL Indiaforensic STL02051","28494923802","21-Feb-15","","3423423","3,299,735.00",
"21-Feb-15","FDRL/INTERNAL FUND TRANSFER","38494943796","21-Feb-15","","500,000.00","3,799,735.00",
"21-Feb-15","INDO GIBL Indiaforensic STL03051","28494872168","21-Feb-15","237,000.00","","3,562,735.00",
"21-Feb-15","INDO GIBL Indiaforensic STL05051","28494861947","21-Feb-15","387,749.00","","2,902,986.00",
"","INDO GIBL Indiaforensic STL06051","28494972607","","101,050.00","","2,801,936.00",
"21-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494882598","21-Feb-15","","500,000.00","3,301,936.00",
"21-Feb-15","INDO GIBL Indiaforensic STL07051","28494934982","21-Feb-15","392,900.00","","2,909,036.00",
"21-Feb-15","INDO GIBL Indiaforensic STL08051","28494877627","21-Feb-15","290,350.00","","2,618,686.00",
"21-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494969270","21-Feb-15","","500,000.00","3,118,686.00",
"21-Feb-15","INDO GIBL Indiaforensic STL09051","28494870989","21-Feb-15","365,625.00","","3,253,061.00",
"23-Feb-15","INDO GIBL Indiaforensic STL10051","28494931780","23-Feb-15","352,850.00","","2,900,211.00",
"23-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494871116","23-Feb-15","","500,000.00","3,400,211.00",
"23-Feb-15","INDO GIBL Indiaforensic STL11051","28494900008","23-Feb-15","345,749.00","","3,054,462.00",
"23-Feb-15","INDO GIBL Indiaforensic STL12051","28494925698","23-Feb-15","225,300.00","","2,829,162.00",
"23-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494932412","23-Feb-15","","500,000.00","3,319,162.00",
"23-Feb-15","INDO GIBL Indiaforensic STL14051","28494948690","23-Feb-15","823,240.00","","2,495,922.00",
"23-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494949348","23-Feb-15","","500,000.00","2,995,922.00",
"23-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494876748","23-Feb-15","","500,000.00","3,495,922.00",
"23-Feb-15","INDO GIBL Indiaforensic STL15051","28494873361","23-Feb-15","785,049.00","","2,710,873.00",
"23-Feb-15","INDO GIBL Indiaforensic STL16051","28494927213","23-Feb-15","403,100.00","","2,807,773.00",
"24-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494869445","24-Feb-15","","500,000.00","3,307,773.00",
"24-Feb-15","INDO GIBL Indiaforensic STL17051","28494948566","24-Feb-15","459,800.00","","2,847,973.00",
"24-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494894295","24-Feb-15","","500,000.00","3,347,973.00",
"24-Feb-15","INDO GIBL Indiaforensic STL18051","28494971624","24-Feb-15","373,850.00","","2,974,123.00",
"24-Feb-15","INDO GIBL Indiaforensic STL19051","28494950735","24-Feb-15","265,500.00","","2,708,623.00",
"24-Feb-15","INDO GIBL Indiaforensic STL20051","28494881268","24-Feb-15","25,700.00","","2,682,923.00",
"24-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494937958","24-Feb-15","","500,000.00","3,182,923.00",
"24-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494970709","24-Feb-15","","500,000.00","3,306,798.00",
"25-Feb-15","INDO GIBL Indiaforensic STL22051","28494965826","25-Feb-15","265,250.00","","3,041,548.00",
"25-Feb-15","INDO GIBL Indiaforensic STL23051","28494917597","25-Feb-15","119,100.00","","2,922,448.00",
"25-Feb-15","FDRL/INTERNAL FUND TRANSFER","38494948566","25-Feb-15","","500,000.00","3,422,448.00",
"25-Feb-15","INDO GIBL Indiaforensic STL24051","28494945779","25-Feb-15","93,350.00","","3,329,098.00",
"25-Feb-15","INDO GIBL Indiaforensic STL25051","28494861956","25-Feb-15","201,000.00","","3,128,098.00",
"25-Feb-15","INDO GIBL Indiaforensic STL26051","28494938286","25-Feb-15","80,475.00","","3,047,623.00",
"25-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494951424","25-Feb-15","","500,000.00","3,520,423.00",
"25-Feb-15","INDO GIBL Indiaforensic STL28051","28494860311","25-Feb-15","364,100.00","","3,156,323.00",
"26-Feb-15","INDO GIBL Indiaforensic STL29051","38494951424","26-Feb-15","341,200.00","","2,815,123.00",
"26-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494876498","26-Feb-15","","500,000.00","3,315,123.00",
"26-Feb-15","INDO GIBL Indiaforensic STL30051","28494900866","26-Feb-15","234,600.00","","3,080,523.00",
"26-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494893093","26-Feb-15","","500,000.00","3,580,523.00",
"26-Feb-15","INDO GIBL Indiaforensic STL31051","28494907638","26-Feb-15","78,000.00","","3,502,523.00",
"26-Feb-15","INDO GIBL Indiaforensic STL01061","28494915455","26-Feb-15","353,500.00","","3,149,023.00",
"26-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494949943","26-Feb-15","","500,000.00","3,649,023.00",
"26-Feb-15","INDO GIBL Indiaforensic STL04061","28494865776","26-Feb-15","578,750.00","","2,667,423.00",
"26-Feb-15","INDO GIBL Indiaforensic STL05061","28494941139","26-Feb-15","251,200.00","","2,416,223.00",
"26-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494949613","26-Feb-15","","500,000.00","2,916,223.00",
"26-Feb-15","FDRL/INTERNAL FUND TRANSFER","","26-Feb-15","","500,000.00","3,416,223.00",
"27-Feb-15","INDO GIBL Indiaforensic STL06061","28494958668","27-Feb-15","217,075.00","","3,199,148.00",
"27-Feb-15","INDO GIBL Indiaforensic STL07061","28494885278","27-Feb-15","491,005.00","","2,708,143.00",
"27-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494925168","27-Feb-15","","500,000.00","3,208,143.00",
"27-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494897012","27-Feb-15","","500,000.00","3,708,143.00",
"27-Feb-15","INDO GIBL Indiaforensic STL08061","28494869488","27-Feb-15","626,600.00","","3,081,543.00",
"27-Feb-15","INDO GIBL Indiaforensic STL09061","28494905458","27-Feb-15","340,074.00","","2,741,469.00",
"27-Feb-15","INDO GIBL Indiaforensic STL10061","28494884247","27-Feb-15","24,176.00","","2,717,293.00",
"27-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494971658","27-Feb-15","","500,000.00","3,717,293.00",
"27-Feb-15","INDO GIBL Indiaforensic STL11061","28494932418","27-Feb-15","793,251.00","","2,924,042.00",
"28-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494884812","28-Feb-15","","500,000.00","3,424,042.00",
"28-Feb-15","INDO GIBL Indiaforensic STL12061","28494910892","28-Feb-15","717,850.00","","2,706,192.00",
"28-Feb-15","INDO GIBL Indiaforensic STL27041","28494974445","28-Feb-15","32,000.00","","2,674,192.00",
"28-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494895922","28-Feb-15","","500,000.00","3,174,192.00",
"28-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494873900","28-Feb-15","","1,000,000.00","4,174,192.00",
"28-Feb-15","INDO GIBL Indiaforensic STL13061","28494967583","28-Feb-15","533,800.00","","3,640,392.00",
"28-Feb-15","INDO GIBL Indiaforensic STL14061","28494890724","28-Feb-15","559,730.00","","3,080,662.00",
"28-Feb-15","FDRL/INTERNAL FUND TRANSFER","28494933058","28-Feb-15","","1,000,000.00","4,080,662.00",
"28-Feb-15","INDO GIBL Indiaforensic STL17061","28494934716","28-Feb-15","52,250.00","","4,028,412.00",
"","INDO GIBL Indiaforensic STL16061","28494946156","","140,750.00","","3,887,662.00",
"28-Feb-15","INDO GIBL Indiaforensic STL15061","28494955678","28-Feb-15","325,200.00","","3,562,462.00",
"28-Feb-15","FDRL/INTERNAL FUND TRANSFER","38494949613","28-Feb-15","","50,000.00","3,612,462.00",
"28-Feb-15","INDO GIBL Indiaforensic STL18061","28494865729","28-Feb-15","709,200.00","","2,903,262.00",
"2-Mar-15","FDRL/INTERNAL FUND TRANSFER","28494862713","2-Mar-15","","50,000.00","2,953,262.00",
"2-Mar-15","INDO GIBL Indiaforensic STL19061","28494861656","2-Mar-15","689,650.00","","2,263,612.00",
"2-Mar-15","FDRL/INTERNAL FUND TRANSFER","28494956952","2-Mar-15","","500,000.00","2,763,612.00",
"2-Mar-15","INDO GIBL Indiaforensic STL20061","28494879247","2-Mar-15","386,200.00","","2,377,412.00",
"2-Mar-15","FDRL/INTERNAL FUND TRANSFER","28494973380","2-Mar-15","","100,000.00","2,042,487.00",
"2-Mar-15","INDO GIBL Indiaforensic STL24061","28494944524","2-Mar-15","6,050.00","","2,036,437.00",
"2-Mar-15","INDO GIBL Indiaforensic STL23061","28494953720","2-Mar-15","115,051.00","","1,921,386.00",
"3-Mar-15","INDO GIBL Indiaforensic STL22061","28494948127","3-Mar-15","242,750.00","","1,678,636.00",
"3-Mar-15","TRF FROM Indiaforensic SERVICES","28494861006","3-Mar-15","","500,000.00","2,178,636.00",
"3-Mar-15","INDO GIBL Indiaforensic STL25061","28494895477","3-Mar-15","261,438.00","","1,917,198.00",
"3-Mar-15","INDO GIBL Indiaforensic STL26061","28494869131","3-Mar-15","528,175.00","","1,389,023.00",
"3-Mar-15","GIBLRBL INC INDO REM27061","28494914733","3-Mar-15","","4353463","742,486.00",
"3-Mar-15","INDO MFL STL270618","28494929945","3-Mar-15","344,750.00","","397,736.00",
"3-Mar-15","Indfor INCOME INDO REMI28061","28494862683","3-Mar-15","2,160.00","","395,576.00",
"3-Mar-15","FDRL/INTERNAL FUND TRANSFER","28494908943","3-Mar-15","","500,000.00","485,395.00",
"","Indfor INCOME INDO REMI29061","28494895198","","1,320.00","","484,075.00",
"4-Mar-15","INDO GIBL Indiaforensic STL29061","28494942873","4-Mar-15","176,050.00","","308,025.00",
"4-Mar-15","FDRL/INTERNAL FUND TRANSFER","28494881574","4-Mar-15","","500,000.00","808,025.00",
"4-Mar-15","INDO GIBL Indiaforensic STL30061","28494955164","4-Mar-15","200,250.00","","606,815.00",
"4-Mar-15","Indfor INCOME INDO REMI01071","28494943227","4-Mar-15","120","","606,695.00",
"4-Mar-15","INDO GIBL Indiaforensic STL01071","28494904863","4-Mar-15","10,000.00","","596,695.00",
"4-Mar-15","Indfor INCOME INDO REMI02071","28494903737","4-Mar-15","2,280.00","","594,415.00",
"4-Mar-15","INDO GIBL Indiaforensic STL02071","28494944490","4-Mar-15","282,208.00","","312,207.00",
"4-Mar-15","FDRL/INTERNAL FUND TRANSFER","28494916227","4-Mar-15","","500,000.00","812,207.00",
"5-Mar-15","Indfor INCOME INDO REMI03071","28494903599","5-Mar-15","2,280.00","","809,927.00",
"5-Mar-15","INDO GIBL Indiaforensic STL03071","28494888765","5-Mar-15","323,700.00","","486,227.00",
"5-Mar-15","Indfor INCOME INDO REMI04071","28494940046","5-Mar-15","3,840.00","","482,387.00",
"5-Mar-15","INDO GIBL Indiaforensic STL04071","28494916435","5-Mar-15","","3422","485,809.00",
"5-Mar-15","Indfor INCOME INDO REMI05071","28494873247","5-Mar-15","2,520.00","","483,289.00",
"5-Mar-15","INDO GIBL Indiaforensic STL05071","28494935627","5-Mar-15","431,899.00","","51,390.00",
"5-Mar-15","FDRL/INTERNAL FUND TRANSFER","28494973366","5-Mar-15","","500,000.00","551,390.00",
"5-Mar-15","Indfor INCOME INDO REMI06071","28494867291","5-Mar-15","2,640.00","","548,750.00",
"5-Mar-15","INDO GIBL Indiaforensic STL06071","28494865890","5-Mar-15","295,000.00","","253,750.00",
